consent1_next.keys,consent1_next.rt,consent1_next_2.keys,consent1_next_2.rt,key_resp_10.keys,key_resp_10.rt,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_3.ran,trials,image_prac1,image_prac2,participant,session,date,expName,psychopyVersion,OS,frameRate,PROLIFIC_PID,STUDY_ID,SESSION_ID,practice_answer.keys,practice_answer.corr,practice_answer.rt,practice_loop.thisRepN,practice_loop.thisTrialN,practice_loop.thisN,practice_loop.thisIndex,practice_loop.ran,key_resp_23.keys,key_resp_23.rt,key_resp_22.keys,key_resp_22.rt,key_resp_17.keys,key_resp_17.rt,key_resp_18.keys,key_resp_18.rt,key_resp_19.keys,key_resp_19.rt,key_resp_20.keys,key_resp_20.rt,instructions_get_right.thisRepN,instructions_get_right.thisTrialN,instructions_get_right.thisN,instructions_get_right.thisIndex,instructions_get_right.ran,key_resp_4.keys,key_resp_4.rt,click_action.keys,click_action.corr,click_action.rt,action_selection.thisRepN,action_selection.thisTrialN,action_selection.thisN,action_selection.thisIndex,action_selection.ran,click_action_2.keys,click_action_2.corr,click_action_2.rt,action_selection_two.thisRepN,action_selection_two.thisTrialN,action_selection_two.thisN,action_selection_two.thisIndex,action_selection_two.ran,resp4.keys,resp4_4.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,s1_image,s2_image,s3_image,action1,action2,resp4.rt,resp4_4.rt,key_resp_3.keys,key_resp_24.keys,key_resp_24.rt,key_resp_25.keys,key_resp_25.rt,key_resp_34.keys,key_resp_34.rt,PR_vs_SR.thisRepN,PR_vs_SR.thisTrialN,PR_vs_SR.thisN,PR_vs_SR.thisIndex,PR_vs_SR.ran,trial_num,r1,r1_num,r2,r2_num,r3,r3_num,r4,a1,a2,r5_num,corr_quiz_ans,type_trial_immediate_first,key_resp_8.keys,key_resp_29.keys,key_resp_29.rt,transition_reval_choice.keys,transition_reval_choice.rt,transition_revaluation_round.thisRepN,transition_revaluation_round.thisTrialN,transition_revaluation_round.thisN,transition_revaluation_round.thisIndex,transition_revaluation_round.ran
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7345,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,302,302,302,1,compass.png,tree.png,bell.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.3674,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7333,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,303,303,303,1,apple.png,fox.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.3394,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5017,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,304,304,304,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.3723,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.6507,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,305,305,305,1,compass.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.4006,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.3509,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,306,306,306,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.5932,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6967,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,k,0,307,307,307,1,train.png,tree.png,planet.png,2,a,7.4958,1.3311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.4433,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.3872,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,308,308,308,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.7014,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4172,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,309,309,309,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.3768,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7194,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,310,310,310,1,apple.png,fox.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.3387,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.1352,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,311,311,1,compass.png,tree.png,bell.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0.2765,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7008,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,312,312,312,1,compass.png,watch.png,trident.png,4,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.474,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.8995,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,313,313,313,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0.4923,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.6505,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,314,314,1,train.png,tree.png,planet.png,2,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.4016,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5977,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,315,315,315,1,hammer.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,0.4339,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5599,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,316,316,316,1,apple.png,fox.png,trident.png,5,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.4381,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,0.7986,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,317,317,317,1,snorkel.png,tree.png,planet.png,1,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.4845,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.4037,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,318,318,318,1,houses.png,watch.png,trident.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,0.3335,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.7173,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,319,319,319,1,houses.png,tree.png,bell.png,3,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.9336,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,1.0334,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,320,320,320,1,hammer.png,fox.png,trident.png,6,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0.434,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,60e396b4c4e8172f403adc0b,001,2023-08-10_21h41.49.073,study6,2022.2.5,MacIntel,60.0024001,60e396b4c4e8172f403adc0b,64d50a22f9b00649b6349510,64d54ac54806378fde1cc866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,0.5369,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
